iso2,date,date,loansPnfs_yoy,resPropPrice,cpi_yoy,fx,totalCreditPnfs2GDP,totalCreditPnfsLCY,dsrPnfs,dsrHousehold,dsrNfc,policyRate,spotRate10year,EAtermSpread,spotRate2year,bankCreditPnfs,UStermSpread,financialStressIndex,financialStressDummy,month
CY,2016Q3,2016-08-16 06:54:32.727272704,,73.1868,-0.3558946666666667,0.8956105909090909,,,,,,,,,,,,0.020033333333333334,0.0,2016-08
CY,2016Q4,2016-11-14 16:14:46.153846272,,73.0145,-0.9556966666666665,0.927317078125,,,,,,,,,,,,0.019766666666666665,,2016-10
CY,2017Q1,2017-02-14 07:38:10.909090816,,73.3779,1.368958,0.9392336923076923,,,,,,,,,,,,0.03993333333333333,,2017-02
CY,2017Q2,2017-05-17 06:22:30.000000000,,73.4856,1.2443899999999999,0.9077415967741935,,,,,,,,,,,,0.034300000000000004,,2017-05
CY,2017Q3,2017-08-15 07:16:21.818181888,,74.6698,-0.408089,0.8515865692307693,,,,,,,,,,,,0.058033333333333326,,2017-07
CY,2017Q4,2017-11-13 00:45:00.000000000,,74.361,-0.059652000000000004,0.8493925238095239,,,,,,,,,,,,0.060700000000000004,,2017-10
CY,2018Q1,2018-02-13 07:30:00.000000000,,75.3149,-0.5084383333333333,0.8136209365079365,,,,,,,,,,,,0.05553333333333333,,2018-01
CY,2018Q2,2018-05-15 23:37:50.769230848,,73.9176,1.1475290000000002,0.8397209047619048,,,,,,,,,,,,0.065,,2018-05
CY,2018Q3,2018-08-14 13:58:12.537313536,,74.2231,2.6678013333333332,0.8599860461538462,,,,,,,,,,,,0.07866666666666666,,2018-07
CY,2018Q4,2018-11-13 16:59:04.615384576,,74.411,2.4436596666666666,0.876153328125,,,,,,,,,,,,0.06423333333333334,,2018-10
CY,2019Q1,2019-02-13 16:30:00.000000000,,76.1534,1.5303776666666666,0.8804931904761905,,,,,,,,,,,,0.10056666666666668,,2019-01
CY,2019Q2,2019-05-16 00:45:00.000000000,,75.7153,0.3974556666666667,0.8899491129032258,,,,,,,,,,,,0.0722,,2019-05
CY,2019Q3,2019-08-14 23:17:00.895522304,,76.7896,-0.6317336666666667,0.8994067272727273,,,,,,,,,,,,0.06233333333333333,,2019-07
CY,2019Q4,2019-11-14 02:35:04.615384576,,76.2045,-0.24755266666666664,0.9032881875,,,,,,,,,,,,0.038099999999999995,,2019-10
CY,2020Q1,2020-02-14 19:42:05.373134336,,76.7185,1.077056,0.907079546875,,,,,,,,,,,,0.12926666666666667,,2020-02
CY,2020Q2,2020-05-16 21:20:00.000000000,,78.6282,-1.5581133333333332,0.9081981612903226,,,,,,,,,,,,0.0948,,2020-05
CY,2020Q3,2020-08-15 06:48:21.492537344,,78.6593,-1.2158386666666667,0.8557736818181818,,,,,,,,,,,,0.06983333333333333,,2020-07
CY,2020Q4,2020-11-15 01:49:05.454545408,,77.4396,-0.841316,0.8384971076923078,,,,,,,,,,,,0.06756666666666666,,2020-11
CY,2021Q1,2021-02-14 21:45:00.000000000,,78.5138,-1.4046013333333331,0.8300923492063491,,,,,,,,,,,,0.06616666666666667,,2021-02
CY,2021Q2,2021-05-17 07:07:30.000000000,,76.9845,2.3810823333333335,0.8293817619047619,,,,,,,,,,,,0.0419,,2021-05
CY,2021Q3,2021-08-15 16:07:09.850746368,,76.2411,4.3857159999999995,0.8483468181818182,,,,,,,,,,,,0.0658,,2021-08
CY,2021Q4,2021-11-16 06:54:32.727272704,,76.0699,4.470923333333333,0.8746319242424242,,,,,,,,,,,,0.04566666666666667,,2021-11
CY,2022Q1,2022-02-14 14:46:09.230769152,,76.1672,6.364616333333333,0.891717171875,,,,,,,,,,,,0.09016666666666667,,2022-02
CY,2022Q2,2022-05-17 07:07:30.000000000,,73.8005,9.178525,0.9395009365079364,,,,,,,,,,,,0.04756666666666667,,2022-05
CY,2022Q3,2022-08-16 06:54:32.727272704,,74.0046,9.494313666666667,0.9933987424242424,,,,,,,,,,,,0.05973333333333333,,2022-08
CY,2022Q4,2022-11-14 16:14:46.153846272,,74.7536,8.482269666666665,0.980986203125,,,,,,,,,,,,0.05636666666666667,,2022-10
CY,2023Q1,2023-02-14 07:38:10.909090816,,76.9943,6.521750333333333,0.9320697230769232,,,,,,,,,,,,0.11220000000000001,,2023-02
CY,2023Q2,2023-05-17 11:37:30.000000000,,77.0818,2.855435,0.9186344677419355,,,,,,,,,,,,0.08706666666666667,,2023-05
CY,2023Q3,2023-08-15 07:16:21.818181888,,77.5011,2.712954,0.9189894153846154,,,,,,,,,,,,0.10843333333333333,,2023-07
CY,2023Q4,2023-11-13 00:45:00.000000000,,,2.2747336666666667,0.9303874285714285,,,,,,,,,,,,0.07553333333333334,,2023-10
CY,2024Q1,2024-02-13 07:30:00.000000000,,,1.5712149999999998,0.9210218253968254,,,,,,,,,,,,0.09966666666666668,,2024-01
CY,2024Q2,2024-05-03 21:00:00.000000000,,,2.360346,0.9278103617021276,,,,,,,,,,,,0.1095,,2024-04
CZ,1964Q1,1964-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-03
CZ,1964Q2,1964-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-05
CZ,1964Q3,1964-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-08
CZ,1964Q4,1964-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1964-11
CZ,1965Q1,1965-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-02
CZ,1965Q2,1965-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-05
CZ,1965Q3,1965-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-08
CZ,1965Q4,1965-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1965-11
CZ,1966Q1,1966-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-02
CZ,1966Q2,1966-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-05
CZ,1966Q3,1966-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-08
CZ,1966Q4,1966-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1966-11
CZ,1967Q1,1967-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-02
CZ,1967Q2,1967-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-05
CZ,1967Q3,1967-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-08
CZ,1967Q4,1967-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1967-11
CZ,1968Q1,1968-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-02
CZ,1968Q2,1968-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-05
CZ,1968Q3,1968-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-08
CZ,1968Q4,1968-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1968-11
CZ,1969Q1,1969-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-02
CZ,1969Q2,1969-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-05
CZ,1969Q3,1969-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-08
CZ,1969Q4,1969-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1969-11
CZ,1970Q1,1970-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-02
CZ,1970Q2,1970-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-05
CZ,1970Q3,1970-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-08
CZ,1970Q4,1970-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1970-11
CZ,1971Q1,1971-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-02
CZ,1971Q2,1971-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-05
CZ,1971Q3,1971-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-08
CZ,1971Q4,1971-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1971-11
CZ,1972Q1,1972-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-02
CZ,1972Q2,1972-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-05
CZ,1972Q3,1972-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-08
CZ,1972Q4,1972-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1972-11
CZ,1973Q1,1973-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-02
CZ,1973Q2,1973-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-05
CZ,1973Q3,1973-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-08
CZ,1973Q4,1973-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1973-11
CZ,1974Q1,1974-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-02
CZ,1974Q2,1974-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-05
CZ,1974Q3,1974-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-08
CZ,1974Q4,1974-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1974-11
CZ,1975Q1,1975-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-02
CZ,1975Q2,1975-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-05
CZ,1975Q3,1975-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-08
CZ,1975Q4,1975-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1975-11
CZ,1976Q1,1976-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1976-02
CZ,1976Q2,1976-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1976-05
CZ,1976Q3,1976-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1976-08
CZ,1976Q4,1976-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1976-11
CZ,1977Q1,1977-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1977-02
CZ,1977Q2,1977-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1977-05
CZ,1977Q3,1977-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1977-08
CZ,1977Q4,1977-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1977-11
CZ,1978Q1,1978-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1978-02
CZ,1978Q2,1978-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1978-05
CZ,1978Q3,1978-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1978-08
CZ,1978Q4,1978-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1978-11
CZ,1979Q1,1979-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1979-02
CZ,1979Q2,1979-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1979-05
CZ,1979Q3,1979-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1979-08
CZ,1979Q4,1979-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1979-11
CZ,1980Q1,1980-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1980-02
CZ,1980Q2,1980-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1980-05
CZ,1980Q3,1980-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1980-08
CZ,1980Q4,1980-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1980-11
CZ,1981Q1,1981-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1981-02
CZ,1981Q2,1981-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1981-05
CZ,1981Q3,1981-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1981-08
CZ,1981Q4,1981-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1981-11
CZ,1982Q1,1982-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1982-02
CZ,1982Q2,1982-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1982-05
CZ,1982Q3,1982-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1982-08
CZ,1982Q4,1982-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1982-11
CZ,1983Q1,1983-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1983-02
CZ,1983Q2,1983-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1983-05
CZ,1983Q3,1983-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1983-08
CZ,1983Q4,1983-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1983-11
CZ,1984Q1,1984-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1984-02
CZ,1984Q2,1984-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1984-05
CZ,1984Q3,1984-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1984-08
CZ,1984Q4,1984-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1984-11
CZ,1985Q1,1985-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1985-02
CZ,1985Q2,1985-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1985-05
CZ,1985Q3,1985-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1985-08
CZ,1985Q4,1985-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1985-11
CZ,1986Q1,1986-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1986-02
CZ,1986Q2,1986-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1986-05
CZ,1986Q3,1986-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1986-08
CZ,1986Q4,1986-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1986-11
CZ,1987Q1,1987-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1987-02
CZ,1987Q2,1987-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1987-05
CZ,1987Q3,1987-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1987-08
CZ,1987Q4,1987-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1987-11
CZ,1988Q1,1988-01-31 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1988-02
CZ,1988Q2,1988-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1988-05
CZ,1988Q3,1988-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1988-08
CZ,1988Q4,1988-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1988-11
CZ,1989Q1,1989-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-02
CZ,1989Q2,1989-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-05
CZ,1989Q3,1989-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-08
CZ,1989Q4,1989-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1989-11
CZ,1990Q1,1990-01-31 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-02
CZ,1990Q2,1990-05-01 08:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-05
CZ,1990Q3,1990-08-01 00:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-08
CZ,1990Q4,1990-10-31 16:00:00.000000000,,,,,,,,,,,,,,,,,0.0,1990-11
CZ,1991Q1,1991-01-31 00:00:00.000000000,,,53.75280466666666,,,,,,,,,,,,,,0.0,1991-02
CZ,1991Q2,1991-05-01 08:00:00.000000000,,,67.73722733333334,,,,,,,,,,,,,,0.0,1991-05
CZ,1991Q3,1991-08-01 00:00:00.000000000,,,54.90294933333333,,,,,,,,,,,,,,0.0,1991-08
CZ,1991Q4,1991-10-31 16:00:00.000000000,,,51.504438,,,,,,,,,,,,,,0.0,1991-11
CZ,1992Q1,1992-01-31 08:00:00.000000000,,,16.159146333333332,,,,,,,,,,,,,,0.0,1992-02
CZ,1992Q2,1992-05-01 08:00:00.000000000,,,7.608966,,,,,,,,,,,,,,0.0,1992-05
CZ,1992Q3,1992-08-01 00:00:00.000000000,,,8.511023333333332,,,,,,,,,,,,,,0.0,1992-08
CZ,1992Q4,1992-10-31 16:00:00.000000000,,,12.484679,,,,,,,,,,,,,,0.0,1992-11
CZ,1993Q1,1993-02-13 13:05:27.272727296,,,21.183598999999997,29.000007793650795,92.40000000000002,945.207,,,,,,,,226.7893333333333,,,0.0,1993-02
CZ,1993Q2,1993-05-14 15:31:45.882352896,,,21.8450574,28.735059095238096,92.59999999999998,996.8269999999999,,,,,,,,237.9723333333333,,,0.0,1993-04
CZ,1993Q3,1993-08-14 08:20:52.173913088,,,21.088624,29.433443712121214,91.5,1032.309,,,,,,,,245.75933333333333,,,0.0,1993-07
CZ,1993Q4,1993-11-14 22:14:07.058823552,,,18.9786816,29.43522353030303,90.09999999999998,1062.208,,,,,,,,251.68066666666667,,,0.0,1993-11
CZ,1994Q1,1994-02-13 06:48:21.492537344,,,10.3634134,29.915473,88.8,1088.074,,,,,,,,257.22166666666664,,,0.0,1994-01
CZ,1994Q2,1994-05-15 00:42:21.176470528,,,9.2427936,29.229696754098363,89.09999999999998,1131.143,,,,,,,,267.018,,,0.0,1994-04
CZ,1994Q3,1994-08-14 22:14:07.058823552,,,9.9901744,28.101022166666667,88.3,1161.894,,,,,,,,273.70033333333333,,,0.0,1994-07
CZ,1994Q4,1994-11-13 23:17:38.823529472,,,10.5250756,27.879617365079365,88.7,1211.125,,,,,,,,284.5693333333333,,,0.0,1994-10
CZ,1995Q1,1995-02-13 00:21:10.588235264,,,9.341006,27.104959984615384,85.1,1214.877,,,,,,,,285.4193333333333,,,0.0,1995-01
CZ,1995Q2,1995-05-14 23:17:38.823529472,,,10.1190638,26.07183379661017,83.6,1242.383,,,,,,,,291.02066666666667,,,0.0,1995-04
CZ,1995Q3,1995-08-13 23:17:38.823529472,,,9.335826800000001,26.552417666666667,82.1,1266.794,,,,,,,,296.01033333333334,,,0.0,1995-07
CZ,1995Q4,1995-11-13 00:21:10.588235264,,,8.186315,26.425843887096775,80.2,1278.956,,,,11.3,,,,298.18466666666666,,,0.0,1995-10
CZ,1996Q1,1996-02-10 23:40:00.000000000,,,8.8192542,27.11455595454545,81.1,1344.247,,,,11.305555555555555,,,,305.74133333333333,,,0.0,1996-01
CZ,1996Q2,1996-05-11 23:40:00.000000000,,,8.484248777777777,27.648850784615384,82.1,1410.36,,,,11.73611111111111,,,,313.6596666666666,,,0.0,1996-04
CZ,1996Q3,1996-08-11 16:46:01.643835648,,,9.343641444444444,26.77495285915493,80.9,1433.3550000000002,,,,12.4,,,,313.39000000000004,,,0.0,1996-07
CZ,1996Q4,1996-11-12 00:59:10.684931456,,,8.600683333333333,27.08152204285714,80.4,1468.912,,,,12.4,,,,315.261,,,0.0,1996-10
CZ,1997Q1,1997-02-11 00:20:16.901408512,,,7.33605825,28.283431524590164,90.40000000000002,1684.803,,,,12.4,,,,359.0423333333333,,,0.0,1997-01
CZ,1997Q2,1997-05-12 08:20:00.000000000,,,6.909688666666666,30.964336074626868,91.5,1734.32,,,,16.48888888888889,,,,369.6596666666667,,0.1378,0.0,1997-04
CZ,1997Q3,1997-08-12 01:18:54.246575360,,,9.7274242,33.70449632857143,89.3,1722.53,,,,15.128767123287673,,,,369.18,,0.08788,0.0,1997-07
CZ,1997Q4,1997-11-12 09:32:03.287671296,,,10.424445444444444,33.5657922,88.90000000000002,1750.478,,,,14.928082191780822,,,,376.16866666666664,,0.10136666666666666,0.0,1997-10
CZ,1998Q1,1998-02-11 09:07:36.338028160,,,13.0982145,34.61854868253968,86.8,1749.0999999999997,,,,14.78169014084507,,,,374.3806666666666,,0.0534875,0.0,1998-01
CZ,1998Q2,1998-05-12 17:00:00.000000000,,,12.821948,33.27219906153846,83.6,1731.334,,,,15.0,,,,369.3623333333333,,0.048459999999999996,0.0,1998-04
CZ,1998Q3,1998-08-12 09:51:46.849315072,,,10.068843,31.673813305555555,80.8,1715.5919999999999,,,,14.315068493150685,,,,365.41533333333336,,0.2459444444444444,0.0,1998-07
CZ,1998Q4,1998-11-12 18:04:55.890411008,,,7.775444444444444,29.682780591549296,76.7,1652.856,,,,11.86986301369863,,,,351.63866666666667,,0.27936666666666665,0.0,1998-10
CZ,1999Q1,1999-02-11 17:54:55.774647936,,,3.2801988,33.23922010769231,78.9,1716.8730000000003,13.699999999999998,,,8.264084507042254,,,,355.094,,0.30628,0.0,1999-01
CZ,1999Q2,1999-05-13 01:40:00.000000000,,,2.410542222222222,35.582039253521124,78.0,1712.985,12.9,,,7.022222222222222,,,,347.12433333333337,,0.2660888888888889,0.0,1999-04
CZ,1999Q3,1999-08-12 18:24:39.452054784,,,1.091024777777778,34.765771083333334,78.7,1741.035,12.300000000000002,,,6.256849315068493,,,,345.62566666666663,,0.25798888888888893,0.0,1999-07
CZ,1999Q4,1999-11-13 02:37:48.493150720,,,1.7397942,34.90435652777778,75.6,1698.5070000000003,11.300000000000002,,,5.486301369863014,,,,329.2373333333333,,0.08674000000000001,0.0,1999-10
CZ,2000Q1,2000-02-14 00:20:34.285714304,,,3.4838382857142856,36.2932859402985,71.9,1640.6269999999997,10.3,,,5.25,,,,312.471,,0.11041428571428571,0.0,2000-02
CZ,2000Q2,2000-05-15 00:20:34.285714304,,,3.602318,38.90408038095239,71.4,1652.988,9.8,,,5.25,,,,309.88666666666666,,0.12914285714285714,0.0,2000-05
CZ,2000Q3,2000-08-14 01:01:42.857142912,,,3.8963784285714285,39.20841425373134,73.6,1732.321,9.8,,,5.25,,,,319.43833333333333,,0.08622857142857143,0.0,2000-07
CZ,2000Q4,2000-11-13 02:24:00.000000000,,,4.047355428571429,40.2159832,71.5,1706.463,9.3,,,5.25,,,,309.84200000000004,,0.16062857142857143,0.0,2000-10
CZ,2001Q1,2001-02-10 23:20:00.000000000,,,4.101677400000001,37.68126053030303,73.0,1776.597,9.3,,,5.152777777777778,,,,309.1046666666667,,0.26442,0.0,2001-01
CZ,2001Q2,2001-05-14 02:03:25.714285696,,,4.886427285714285,39.322641460317456,74.4,1845.914,9.3,,,5.0,,,,308.22266666666667,,0.20294285714285715,0.0,2001-04
CZ,2001Q3,2001-08-13 02:44:34.285714304,,,5.6131321666666665,38.24696363636363,65.4,1654.331,8.1,,,5.182142857142857,,,,257.53266666666667,,0.2373333333333333,0.0,2001-07
CZ,2001Q4,2001-11-11 16:26:18.082191744,,,4.320087,37.027537521739134,64.5,1664.05,7.900000000000001,,,5.085616438356165,,,,245.28233333333336,,0.2696222222222222,0.0,2001-10
CZ,2002Q1,2002-02-10 15:32:57.464788736,,,3.8595604000000003,36.257453265625,64.1,1677.67,7.7,,,4.408450704225352,,,,236.91166666666666,,0.24754,0.0,2002-01
CZ,2002Q2,2002-05-11 23:40:00.000000000,,,3.034898777777778,33.12505912698413,63.4,1680.8059999999998,7.400000000000001,,,3.8958333333333335,,,,227.18433333333334,,0.21975555555555557,0.0,2002-04
CZ,2002Q3,2002-08-11 16:46:01.643835648,,,0.6940043333333333,30.654505305555556,64.5,1726.37,7.400000000000001,,,3.2157534246575343,,,,224.24433333333332,,0.4759888888888889,0.0,2002-07
CZ,2002Q4,2002-11-12 00:59:10.684931456,,,0.6269608888888888,30.8791683,66.6,1790.546,7.400000000000001,,,2.845890410958904,,,,225.38933333333333,,0.17097777777777778,0.0,2002-10
CZ,2003Q1,2003-02-11 00:20:16.901408512,,,-0.467708375,29.47469834920635,65.0,1767.38,7.0,,,2.584507042253521,,,,230.59,,0.126,0.0,2003-01
CZ,2003Q2,2003-05-12 08:20:00.000000000,,,-0.042784555555555555,27.83206419402985,62.5,1719.5919999999999,6.599999999999999,,,2.486111111111111,,,,230.49800000000002,,0.06553333333333333,0.0,2003-04
CZ,2003Q3,2003-08-12 01:18:54.246575360,,,-0.025838,28.544309150684928,60.9,1694.232,6.3,,,2.095890410958904,,,,234.96266666666668,,0.06564,0.0,2003-07
CZ,2003Q4,2003-11-12 09:32:03.287671296,,,0.6086608888888888,27.027157614285716,60.20000000000001,1697.796,6.099999999999999,,,2.0,,,,244.58066666666664,,0.05131111111111111,0.0,2003-10
CZ,2004Q1,2004-02-12 01:40:00.000000000,,,2.3620250000000005,26.29796716923077,61.9,1780.287,6.2,,,2.0,,,,250.71366666666668,,0.04196666666666667,0.0,2004-01
CZ,2004Q2,2004-05-13 01:40:00.000000000,,,2.3973488888888888,26.584664521739132,61.0,1782.572,6.0,,,2.017361111111111,,,,259.92,,0.044622222222222216,0.0,2004-04
CZ,2004Q3,2004-08-12 18:24:39.452054784,,,3.0731567777777777,25.884747513888886,60.5,1809.3010000000002,6.0,,,2.3424657534246576,,,,275.8,,0.05256666666666667,0.0,2004-07
CZ,2004Q4,2004-11-13 02:37:48.493150720,,,3.1364028,24.11607083561644,59.1,1816.3409999999997,5.8,,,2.5,,,,283.2286666666667,,0.06714,0.0,2004-10
CZ,2005Q1,2005-02-13 08:00:00.000000000,,,1.6091584285714284,22.88658028125,59.5,1865.273,5.8,,,2.318840579710145,,,,295.214,,0.04835714285714286,0.0,2005-02
CZ,2005Q2,2005-05-13 10:20:00.000000000,,,1.6262542222222223,23.899968056338025,60.4,1929.421,5.8,,,1.8263888888888888,,,,311.156,,0.04412222222222222,0.0,2005-04
CZ,2005Q3,2005-08-13 02:57:32.054794496,,,1.7561883999999999,24.370044931506847,60.5,1958.687,5.8,,,1.75,,,,326.65,,0.035460000000000005,0.0,2005-07
CZ,2005Q4,2005-11-14 00:41:08.571428608,,,2.4586637142857137,24.66030646969697,60.4,1982.5909999999997,5.7,,,1.9285714285714286,,,,340.57200000000006,,0.07877142857142858,0.0,2005-10
CZ,2006Q1,2006-02-13 01:42:51.428571392,,,2.882701,23.782186447761195,62.20000000000001,2072.576,5.900000000000001,,,2.0,,,,355.8706666666667,,0.08714285714285715,0.0,2006-01
CZ,2006Q2,2006-05-15 00:20:34.285714304,,,2.8360309999999997,22.557306142857144,63.20000000000001,2143.134,6.0,,,2.0,,,,380.98633333333333,,0.08987142857142857,0.0,2006-05
CZ,2006Q3,2006-08-14 01:01:42.857142784,,,2.9575625714285714,22.237169402985074,63.0,2184.465,6.0,,,2.1892857142857145,,,,401.4483333333333,,0.049685714285714284,0.0,2006-07
CZ,2006Q4,2006-11-13 02:24:00.000000000,,,1.436664,21.767012630769234,64.6,2282.872,6.099999999999999,,,2.5,,,,426.47700000000003,,0.052971428571428565,0.0,2006-10
CZ,2007Q1,2007-02-10 23:20:00.000000000,,,1.3801596,21.397323818181818,65.1,2358.857,6.2,,,2.5,,,,443.3893333333333,,0.08172,0.0,2007-01
CZ,2007Q2,2007-05-14 02:03:25.714285824,,,2.4649199999999998,20.973415730158727,65.8,2438.267,6.3,,,2.5785714285714287,,,,474.7346666666667,,0.06527142857142856,0.0,2007-04
