iso2,date,date,loansPnfs_yoy,resPropPrice,cpi_yoy,fx,totalCreditPnfs2GDP,totalCreditPnfsLCY,dsrPnfs,dsrHousehold,dsrNfc,policyRate,spotRate10year,EAtermSpread,spotRate2year,bankCreditPnfs,UStermSpread,financialStressIndex,financialStressDummy,quarter
FI,1981-03,1981-03-15 07:18:15.652173888,,,13.115846,0.6831755,,,,,,,,,,,,0.0872,0.0,1981Q1
FI,1981-04,1981-04-14 11:00:00.000000000,,46.4625,12.018289000000001,0.6953192727272728,87.5,31.492,,,,,,,,23.015666666666664,,0.1104,0.0,1981Q2
FI,1981-05,1981-05-15 18:17:08.571428544,,,12.015504,0.7247885263157895,,,,,,,,,,,,0.1925,0.0,1981Q2
FI,1981-06,1981-06-14 22:54:32.727272704,,,12.934363,0.7463736666666667,,,,,,,,,,,,0.1756,0.0,1981Q2
FI,1981-07,1981-07-15 02:52:48.000000000,,47.44140000000001,12.577276,0.7620163600000001,88.59999999999998,32.747,,,,,,,,23.55,,0.0942,0.0,1981Q3
FI,1981-08,1981-08-15 13:05:27.272727296,,,11.445403,0.7769381428571429,,,,,,,,,,,,0.0715,0.0,1981Q3
FI,1981-09,1981-09-15 07:38:10.909090880,,,11.145704,0.7556872727272727,,,,,,,,,,,,0.0609,0.0,1981Q3
FI,1981-10,1981-10-14 19:00:00.000000000,,47.498799999999996,11.469681,0.743449875,89.3,34.07,,,,,,,,24.235666666666663,,0.1133,0.0,1981Q4
FI,1981-11,1981-11-14 14:10:54.545454528,,,10.493073,0.7306402857142857,,,,,,,,,,,,0.0688,0.0,1981Q4
FI,1981-12,1981-12-16 00:00:00.000000000,,,9.868554,0.7339051904761904,,,,,,,,,,,,0.0784,0.0,1981Q4
FI,1982-01,1982-01-14 11:28:41.739130432,,50.0684,10.241084,0.74016955,90.8,35.63,,,,,,,,24.495333333333335,,0.2146,0.0,1982Q1
FI,1982-02,1982-02-13 12:00:00.000000000,,,10.188305,0.7582376,,,,,,,,,,,,0.2499,0.0,1982Q1
FI,1982-03,1982-03-15 15:39:07.826086976,,,10.51599,0.7678707391304348,,,,,,,,,,,,0.2584,0.0,1982Q1
FI,1982-04,1982-04-14 19:00:00.000000000,,50.0447,10.087464,0.7747729545454546,92.09999999999998,37.194,,,,,,,,24.961,,0.118,0.0,1982Q2
FI,1982-05,1982-05-15 13:05:27.272727296,,,11.014994,0.7571818421052632,,,,,,,,,,,,0.2331,0.0,1982Q2
FI,1982-06,1982-06-15 07:38:10.909090880,,,10.08547,0.7862709999999999,,,,,,,,,,,,0.1638,0.0,1982Q2
FI,1982-07,1982-07-14 19:00:00.000000000,,50.77,10.641924,0.7951847083333333,93.59999999999998,38.914,,,,,,,,25.43466666666667,,0.1625,0.0,1982Q3
FI,1982-08,1982-08-15 07:18:15.652173888,,,9.816877,0.7992825,,,,,,,,,,,,0.1512,0.0,1982Q3
FI,1982-09,1982-09-15 16:21:49.090909120,,,8.422035,0.8071376818181818,,,,,,,,,,,,0.1222,0.0,1982Q3
FI,1982-10,1982-10-14 11:28:41.739130432,,52.7579,7.541951,0.8917443809523808,93.40000000000002,40.079,,,,,,,,25.16433333333333,,0.23949999999999996,0.0,1982Q4
FI,1982-11,1982-11-14 22:54:32.727272704,,,7.836991,0.9291962272727272,,,,,,,,,,,,0.1939,0.0,1982Q4
FI,1982-12,1982-12-16 08:20:52.173913024,,,8.890116,0.8989567272727274,,,,,,,,,,,,0.215,0.0,1982Q4
FI,1983-01,1983-01-14 08:00:00.000000000,,56.0513,8.060727,0.893073761904762,94.5,41.664,,,,,,,,25.611,,0.1315,0.0,1983Q1
FI,1983-02,1983-02-13 21:36:00.000000000,,,8.041015,0.9053136500000001,,,,,,,,,,,,0.1322,0.0,1983Q1
FI,1983-03,1983-03-16 00:00:00.000000000,,,7.544825,0.9122742272727272,,,,,,,,,,,,0.1832,0.0,1983Q1
FI,1983-04,1983-04-14 11:28:41.739130432,,55.7344,7.786017,0.9134728421052631,94.7,42.977,,,,,,,,25.999000000000006,,0.1281,0.0,1983Q2
FI,1983-05,1983-05-15 07:18:15.652173888,,,7.445887,0.9144292,,,,,,,,,,,,0.2281,0.0,1983Q2
FI,1983-06,1983-06-15 16:21:49.090909120,,,8.229814,0.9308512727272727,,,,,,,,,,,,0.1592,0.0,1983Q2
FI,1983-07,1983-07-14 11:28:41.739130432,,56.978,7.821324999999999,0.9384482173913044,95.5,44.608,,,,,,,,26.49,,0.1293,0.0,1983Q3
FI,1983-08,1983-08-15 15:39:07.826086976,,,8.389204,0.9595450434782609,,,,,,,,,,,,0.1,0.0,1983Q3
FI,1983-09,1983-09-16 01:05:27.272727296,,,9.404065,0.9596688636363637,,,,,,,,,,,,0.0888,0.0,1983Q3
FI,1983-10,1983-10-14 08:00:00.000000000,,58.4732,9.190672,0.9483637142857143,94.40000000000002,45.209,,,,,,,,26.391333333333336,,0.1128,0.0,1983Q4
FI,1983-11,1983-11-15 07:38:10.909090880,,,9.883721,0.9663506363636363,,,,,,,,,,,,0.0634,0.0,1983Q4
FI,1983-12,1983-12-16 01:05:27.272727296,,,8.51927,0.9840595238095238,,,,,,,,,,,,0.0411,0.0,1983Q4
FI,1984-01,1984-01-14 03:50:24.000000000,,60.0529,8.262251,0.9978056363636363,94.0,46.352,,,,,,,,27.044333333333338,,0.0628,0.0,1984Q1
FI,1984-02,1984-02-15 00:00:00.000000000,,,8.208458,0.9744529999999999,,,,,,,,,,,,0.038,0.0,1984Q1
FI,1984-03,1984-03-16 01:05:27.272727296,,,8.055464,0.9438209545454547,,,,,,,,,,,,0.0514,0.0,1984Q1
FI,1984-04,1984-04-13 11:00:00.000000000,,59.06980000000001,8.009828,0.9489914210526317,93.90000000000002,47.588,,,,,,,,27.036,,0.2055,0.0,1984Q2
FI,1984-05,1984-05-16 00:00:00.000000000,,,7.365028,0.9778446666666667,,,,,,,,,,,,0.1612,0.0,1984Q2
FI,1984-06,1984-06-15 18:17:08.571428544,,,6.456241,0.9789671,,,,,,,,,,,,0.0839,0.0,1984Q2
FI,1984-07,1984-07-14 03:50:24.000000000,,59.5255,6.412698,1.0113371363636363,94.8,49.339,,,,,,,,27.245,,0.0742,0.0,1984Q3
FI,1984-08,1984-08-16 08:20:52.173913024,,,6.740682,1.0196540869565218,,,,,,,,,,,,0.0857,0.0,1984Q3
FI,1984-09,1984-09-14 19:25:42.857142848,,,6.612091,1.0549098000000001,,,,,,,,,,,,0.1203,0.0,1984Q3
FI,1984-10,1984-10-14 11:31:12.000000000,,59.1963,6.8467340000000005,1.07067432,95.40000000000002,51.00899999999999,,,,,,,,27.574333333333332,,0.0719,0.0,1984Q4
FI,1984-11,1984-11-16 01:05:27.272727296,,,5.960162,1.0519926363636363,,,,,,,,,,,,0.0638,0.0,1984Q4
FI,1984-12,1984-12-15 13:05:27.272727296,,,6.137072,1.084802611111111,,,,,,,,,,,,0.0718,0.0,1984Q4
FI,1985-01,1985-01-14 19:12:00.000000000,,59.9044,6.398608,1.1154605909090909,96.09999999999998,52.636,,,,,,,,28.497333333333334,,0.0574,0.0,1985Q1
FI,1985-02,1985-02-15 02:24:00.000000000,,,6.302237,1.1516669,,,,,,,,,,,,0.0941,0.0,1985Q1
FI,1985-03,1985-03-15 18:17:08.571428544,,,6.500535,1.1525037142857142,,,,,,,,,,,,0.0513,0.0,1985Q1
FI,1985-04,1985-04-13 19:00:00.000000000,,58.95340000000001,6.374371,1.0839138636363637,95.90000000000002,53.717000000000006,,,,,,,,29.111666666666668,,0.07,0.0,1985Q2
FI,1985-05,1985-05-16 08:20:52.173913024,,,5.496448,1.08817995,,,,,,,,,,,,0.0455,0.0,1985Q2
FI,1985-06,1985-06-14 19:25:42.857142848,,,5.451045,1.0704532,,,,,,,,,,,,0.1087,0.0,1985Q2
FI,1985-07,1985-07-14 11:31:12.000000000,,58.3819,4.948188,1.02687144,97.0,55.427,,,,,,,,30.77666666666667,,0.0892,0.0,1985Q3
FI,1985-08,1985-08-16 01:05:27.272727296,,,4.636267,0.9984590454545454,,,,,,,,,,,,0.1105,0.0,1985Q3
FI,1985-09,1985-09-14 14:10:54.545454528,,,4.396272,1.0118826190476191,,,,,,,,,,,,0.1682,0.0,1985Q3
FI,1985-10,1985-10-14 19:12:00.000000000,,58.60479999999999,4.016294,0.95623912,99.5,57.917,,,,,,,,32.62233333333333,,0.0878,0.0,1985Q4
FI,1985-11,1985-11-15 18:17:08.571428544,,,3.939913,0.9369708095238094,,,,,,,,,,,,0.2057,0.0,1985Q4
FI,1985-12,1985-12-15 07:18:15.652173888,,,4.066863,0.9218464000000001,,,,,,,,,,,,0.0952,0.0,1985Q4
FI,1986-01,1986-01-15 02:52:48.000000000,,59.8983,3.673917,0.9105656818181818,100.2,59.354000000000006,,,,,,,,33.840333333333334,,0.0792,0.0,1986Q1
FI,1986-02,1986-02-14 19:25:42.857142848,,,3.753644,0.88244845,,,,,,,,,,,,0.0785,0.0,1986Q1
FI,1986-03,1986-03-15 13:05:27.272727296,,,2.816901,0.8616843157894736,,,,,,,,,,,,0.0625,0.0,1986Q1
FI,1986-04,1986-04-14 03:00:00.000000000,,59.1062,2.602297,0.8610235652173913,102.5,61.62,,,,,,,,35.26466666666666,,0.0671,0.0,1986Q2
FI,1986-05,1986-05-16 01:05:27.272727296,,,2.203117,0.8586923684210527,,,,,,,,,,,,0.0803,0.0,1986Q2
FI,1986-06,1986-06-14 14:10:54.545454528,,,2.592063,0.8725227619047619,,,,,,,,,,,,0.0653,0.0,1986Q2
FI,1986-07,1986-07-14 19:12:00.000000000,,59.2354,2.683843,0.85254204,102.7,63.034,,,,,,,,36.397,,0.0228,0.0,1986Q3
FI,1986-08,1986-08-15 18:17:08.571428544,,,2.89596,0.8295182380952381,,,,,,,,,,,,0.0619,0.0,1986Q3
FI,1986-09,1986-09-14 22:54:32.727272704,,,2.991453,0.8255159545454546,,,,,,,,,,,,0.0448,0.0,1986Q3
FI,1986-10,1986-10-15 02:52:48.000000000,,60.28549999999999,3.077197,0.82218632,102.40000000000002,64.207,,,,,,,,37.327666666666666,,0.04900000000000001,0.0,1986Q4
FI,1986-11,1986-11-14 19:25:42.857142848,,,2.970473,0.8331315,,,,,,,,,,,,0.0366,0.0,1986Q4
FI,1986-12,1986-12-15 15:39:07.826086976,,,2.964672,0.8237176500000001,,,,,,,,,,,,0.0243,0.0,1986Q4
FI,1987-01,1987-01-14 19:00:00.000000000,,61.01840000000001,3.5437239999999997,0.7790221428571429,102.0,65.046,,,,,,,,38.66733333333333,,0.132,0.0,1987Q1
FI,1987-02,1987-02-13 20:34:17.142857152,,,3.530032,0.76559935,,,,,,,,,,,,0.1126,0.0,1987Q1
FI,1987-03,1987-03-15 07:18:15.652173888,,,4.127151,0.7569254545454546,,,,,,,,,,,,0.1291,0.0,1987Q1
FI,1987-04,1987-04-14 11:00:00.000000000,,62.3302,4.198006,0.7428101363636365,103.2,67.532,,,,,,,,39.66166666666667,,0.1073,0.0,1987Q2
FI,1987-05,1987-05-15 18:17:08.571428544,,,4.486505,0.7313295789473685,,,,,,,,,,,,0.0873,0.0,1987Q2
FI,1987-06,1987-06-14 22:54:32.727272704,,,4.286461,0.7429540952380952,,,,,,,,,,,,0.0972,0.0,1987Q2
FI,1987-07,1987-07-15 02:52:48.000000000,,64.0891,4.181913,0.7529261599999999,106.0,70.493,,,,,,,,41.24533333333333,,0.0814,0.0,1987Q3
FI,1987-08,1987-08-15 13:05:27.272727296,,,4.169562,0.7566782857142856,,,,,,,,,,,,0.0413,0.0,1987Q3
FI,1987-09,1987-09-15 07:38:10.909090880,,,4.235823,0.7377255454545455,,,,,,,,,,,,0.0678,0.0,1987Q3
FI,1987-10,1987-10-14 19:00:00.000000000,,67.8676,4.227783,0.7327459166666667,108.0,73.569,,,,,,,,44.39933333333334,,0.0573,0.0,1987Q4
FI,1987-11,1987-11-14 14:10:54.545454528,,,4.145794,0.6944000476190476,,,,,,,,,,,,0.0696,0.0,1987Q4
FI,1987-12,1987-12-16 00:00:00.000000000,,,4.241379,0.6783472272727272,,,,,,,,,,,,0.0499,0.0,1987Q4
FI,1988-01,1988-01-14 11:28:41.739130432,,74.9981,4.171633,0.6776495,107.59999999999998,75.611,,,,,,,,46.18833333333333,,0.10359999999999998,0.0,1988Q1
FI,1988-02,1988-02-14 05:42:51.428571456,,,4.071247,0.691496619047619,,,,,,,,,,,,0.0563,0.0,1988Q1
FI,1988-03,1988-03-16 00:00:00.000000000,,,4.0479,0.6801012608695652,,,,,,,,,,,,0.0887,0.0,1988Q1
FI,1988-04,1988-04-14 11:28:41.739130496,,77.7538,4.297465,0.6731328947368421,108.0,78.258,,,,,,,,47.067,,0.0977,0.0,1988Q2
FI,1988-05,1988-05-15 07:18:15.652173952,,,5.048641,0.6764689500000001,,,,,,,,,,,,0.0866,0.0,1988Q2
FI,1988-06,1988-06-15 16:21:49.090909056,,,5.213033,0.7001282272727273,,,,,,,,,,,,0.039,0.0,1988Q2
FI,1988-07,1988-07-14 11:28:41.739130496,,83.5736,5.318615,0.7359361304347827,108.0,80.677,,,,,,,,48.663999999999994,,0.0387,0.0,1988Q3
FI,1988-08,1988-08-15 15:39:07.826086912,,,5.203469,0.7499790000000001,,,,,,,,,,,,0.0433,0.0,1988Q3
FI,1988-09,1988-09-16 01:05:27.272727296,,,5.63941,0.7432114090909091,,,,,,,,,,,,0.0814,0.0,1988Q3
FI,1988-10,1988-10-14 08:00:00.000000000,,90.7907,5.546358000000001,0.7232968095238095,114.2,88.27299999999998,,,,,,,,54.32533333333333,,0.0368,0.0,1988Q4
FI,1988-11,1988-11-15 07:38:10.909090944,,,5.92138,0.6964894545454545,,,,,,,,,,,,0.0265,0.0,1988Q4
FI,1988-12,1988-12-16 01:05:27.272727296,,,6.450546,0.6946769047619048,,,,,,,,,,,,0.0477,0.0,1988Q4
FI,1989-01,1989-01-14 03:50:24.000000000,,96.2057,5.753514,0.7136058636363637,115.0,91.67199999999998,,,,,,,,55.25133333333334,,0.0726,0.0,1989Q1
FI,1989-02,1989-02-14 07:12:00.000000000,,,5.99837,0.7218745,,,,,,,,,,,,0.0511,0.0,1989Q1
FI,1989-03,1989-03-16 08:20:52.173913088,,,6.597504,0.7216138181818181,,,,,,,,,,,,0.1075,0.0,1989Q1
FI,1989-04,1989-04-13 14:36:31.304347776,,95.721,6.920972,0.7048927,116.0,95.254,,,,,,,,55.76066666666667,,0.1616,0.0,1989Q2
FI,1989-05,1989-05-15 15:39:07.826086912,,,6.418649,0.7310701,,,,,,,,,,,,0.0715,0.0,1989Q2
FI,1989-06,1989-06-16 01:05:27.272727296,,,6.812768,0.7442320000000001,,,,,,,,,,,,0.1182,0.0,1989Q2
FI,1989-07,1989-07-14 08:00:00.000000000,,93.9191,6.638082,0.718082380952381,117.0,98.794,,,,,,,,57.708,,0.1175,0.0,1989Q3
FI,1989-08,1989-08-16 00:00:00.000000000,,,6.626506,0.7299207826086956,,,,,,,,,,,,0.126,0.0,1989Q3
FI,1989-09,1989-09-15 18:17:08.571428608,,,6.751452,0.7417577142857142,,,,,,,,,,,,0.1224,0.0,1989Q3
FI,1989-10,1989-10-14 03:50:24.000000000,,90.3977,7.090196,0.7180362272727273,115.5,99.705,,,,,,,,58.893,,0.0552,0.0,1989Q4
FI,1989-11,1989-11-15 16:21:49.090909056,,,6.811776,0.7154708636363636,,,,,,,,,,,,0.1456,0.0,1989Q4
FI,1989-12,1989-12-15 18:17:08.571428608,,,6.587943,0.6930941052631578,,,,,,,,,,,,0.154,0.0,1989Q4
FI,1990-01,1990-01-14 11:31:12.000000000,,86.4705,7.48068,0.6728321363636364,117.5,103.68,,,,,,,,58.964333333333336,,0.1938,0.0,1990Q1
FI,1990-02,1990-02-14 16:48:00.000000000,,,7.473474,0.6642834,,,,,,,,,,,,0.1764,0.0,1990Q1
FI,1990-03,1990-03-16 01:05:27.272727296,,,6.599757,0.6763903181818182,,,,,,,,,,,,0.1612,0.0,1990Q1
FI,1990-04,1990-04-13 11:00:00.000000000,,85.54379999999999,6.17191,0.6713575789473684,122.2,109.493,,,,,,,,60.39066666666667,,0.161,0.0,1990Q2
FI,1990-05,1990-05-16 00:00:00.000000000,,,6.136534,0.6599504545454545,,,,,,,,,,,,0.1168,0.0,1990Q2
FI,1990-06,1990-06-15 18:17:08.571428608,,,5.605114,0.66518755,,,,,,,,,,,,0.0742,0.0,1990Q2
FI,1990-07,1990-07-14 03:50:24.000000000,,83.3744,5.778109,0.6454310909090909,126.8,114.908,,,,,,,,62.27466666666667,,0.11159999999999999,0.0,1990Q3
FI,1990-08,1990-08-16 08:20:52.173913088,,,6.125483,0.6229147272727272,,,,,,,,,,,,0.1126,0.0,1990Q3
FI,1990-09,1990-09-14 19:25:42.857142912,,,5.72143,0.6234515500000001,,,,,,,,,,,,0.1656,0.0,1990Q3
FI,1990-10,1990-10-14 11:31:12.000000000,,79.8407,5.59543,0.60895444,128.9,117.20800000000001,,,,,,,,62.506,,0.1747,0.0,1990Q4
FI,1990-11,1990-11-16 01:05:27.272727296,,,5.688315,0.5987947727272727,,,,,,,,,,,,0.1458,0.0,1990Q4
FI,1990-12,1990-12-15 13:05:27.272727296,,,4.985423,0.6066084210526316,,,,,,,,,,,,0.2192,0.0,1990Q4
FI,1991-01,1991-01-14 19:12:00.000000000,,73.1921,5.104976,0.6122842272727272,130.7,117.769,,,,,,,,59.58633333333333,,0.2312,1.0,1991Q1
FI,1991-02,1991-02-15 02:24:00.000000000,,,5.079411,0.6041016499999999,,,,,,,,,,,,0.3367,1.0,1991Q1
FI,1991-03,1991-03-15 18:17:08.571428608,,,4.964337,0.6453282,,,,,,,,,,,,0.3055,1.0,1991Q1
FI,1991-04,1991-04-13 19:00:00.000000000,,71.3872,4.834822,0.6719384285714286,133.6,119.082,,,,,,,,58.36333333333334,,0.225,1.0,1991Q2
FI,1991-05,1991-05-16 08:20:52.173913088,,,4.919423,0.6794590952380952,,,,,,,,,,,,0.2716,1.0,1991Q2
FI,1991-06,1991-06-14 19:25:42.857142912,,,4.49106,0.7111218,,,,,,,,,,,,0.3954,1.0,1991Q2
FI,1991-07,1991-07-14 11:31:12.000000000,,68.1091,4.29396,0.72147436,138.8,122.271,,,,,,,,60.55433333333334,,0.5168,1.0,1991Q3
FI,1991-08,1991-08-16 01:05:27.272727296,,,3.782572,0.7123028636363636,,,,,,,,,,,,0.5349,1.0,1991Q3
FI,1991-09,1991-09-14 14:10:54.545454592,,,3.366722,0.6952849523809524,,,,,,,,,,,,0.421,1.0,1991Q3
FI,1991-10,1991-10-14 19:12:00.000000000,,64.0109,3.3569149999999994,0.69191508,141.8,123.19599999999998,,,,,,,,60.06199999999999,,0.5283,1.0,1991Q4
FI,1991-11,1991-11-15 18:17:08.571428608,,,3.454016,0.7038063333333333,,,,,,,,,,,,0.7593,1.0,1991Q4
FI,1991-12,1991-12-15 07:18:15.652173952,,,4.151625,0.71541665,,,,,,,,,,,,0.7346,1.0,1991Q4
FI,1992-01,1992-01-15 02:52:48.000000000,,61.4947,3.10576,0.7216524090909091,147.4,127.08,,,,,,,,57.928,,0.7375000000000002,1.0,1992Q1
FI,1992-02,1992-02-14 19:25:42.857142912,,,2.900327,0.74370205,,,,,,,,,,,,0.7258,1.0,1992Q1
FI,1992-03,1992-03-15 07:18:15.652173952,,,3.003534,0.7620332272727274,,,,,,,,,,,,0.5958,1.0,1992Q1
FI,1992-04,1992-04-14 11:00:00.000000000,,57.7244,2.9753850000000006,0.7568727272727273,153.4,131.297,,,,,,,,59.216,,0.5483,1.0,1992Q2
FI,1992-05,1992-05-15 18:17:08.571428608,,,2.681218,0.7403983157894737,,,,,,,,,,,,0.5498,1.0,1992Q2
FI,1992-06,1992-06-14 22:54:32.727272704,,,3.071948,0.7211360952380952,,,,,,,,,,,,0.4965,1.0,1992Q2
FI,1992-07,1992-07-15 02:52:48.000000000,,53.5999,2.969762,0.6865378,159.6,135.82,,,,,,,,57.205999999999996,,0.4257,1.0,1992Q3
FI,1992-08,1992-08-15 13:05:27.272727296,,,2.780778,0.6704851428571429,,,,,,,,,,,,0.4661,1.0,1992Q3
FI,1992-09,1992-09-15 07:38:10.909090944,,,3.149394,0.7450035454545454,,,,,,,,,,,,0.7008,1.0,1992Q3
FI,1992-10,1992-10-14 19:00:00.000000000,,50.352,3.140518,0.7890223333333334,163.6,138.718,,,,,,,,53.427666666666674,,0.7093000000000002,1.0,1992Q4
FI,1992-11,1992-11-14 14:10:54.545454592,,,3.13757,0.8489487619047619,,,,,,,,,,,,0.6621,1.0,1992Q4
FI,1992-12,1992-12-16 00:00:00.000000000,,,2.266364,0.8642792727272728,,,,,,,,,,,,0.6155,1.0,1992Q4
FI,1993-01,1993-01-14 11:28:41.739130496,,49.0632,2.826433,0.91267975,159.8,135.358,,,,,,,,51.304,,0.7092,1.0,1993Q1
FI,1993-02,1993-02-13 12:00:00.000000000,,,2.924441,0.9837603500000001,,,,,,,,,,,,0.6539,1.0,1993Q1
FI,1993-03,1993-03-15 15:39:07.826086912,,,2.718037,1.0048932608695653,,,,,,,,,,,,0.6674,1.0,1993Q1
FI,1993-04,1993-04-14 19:00:00.000000000,,49.1218,2.613607,0.9452576818181818,156.2,132.445,,,,,,,,52.044999999999995,,0.585,1.0,1993Q2
FI,1993-05,1993-05-15 13:05:27.272727296,,,2.611206,0.9226170526315789,,,,,,,,,,,,0.5119,1.0,1993Q2
FI,1993-06,1993-06-15 07:38:10.909090944,,,2.039216,0.9349015,,,,,,,,,,,,0.4262,1.0,1993Q2
FI,1993-07,1993-07-14 19:00:00.000000000,,49.6397,2.149974,0.9699491666666668,152.1,129.457,,,,,,,,51.60633333333333,,0.395,1.0,1993Q3
FI,1993-08,1993-08-15 07:18:15.652173952,,,2.153927,0.9809620909090909,,,,,,,,,,,,0.3144,1.0,1993Q3
FI,1993-09,1993-09-15 16:21:49.090909056,,,1.670146,0.9724773636363636,,,,,,,,,,,,0.3548,1.0,1993Q3
FI,1993-10,1993-10-14 11:28:41.739130496,,51.2361,1.574496,0.9690225652173913,145.4,124.611,,,,,,,,50.535,,0.2694,1.0,1993Q4
FI,1993-11,1993-11-14 22:54:32.727272704,,,1.300052,0.9761166818181818,,,,,,,,,,,,0.293,1.0,1993Q4
FI,1993-12,1993-12-16 08:20:52.173913088,,,1.577369,0.9677813478260869,,,,,,,,,,,,0.2173,1.0,1993Q4
FI,1994-01,1994-01-14 08:00:00.000000000,,52.5087,0.271003,0.9569293333333333,145.2,125.14,,,,,,,,51.022333333333336,,0.2759,1.0,1994Q1
FI,1994-02,1994-02-13 21:36:00.000000000,,,0.269992,0.93888475,,,,,,,,,,,,0.3545,1.0,1994Q1
FI,1994-03,1994-03-16 00:00:00.000000000,,,0.359666,0.9302719565217391,,,,,,,,,,,,0.3947,1.0,1994Q1
FI,1994-04,1994-04-14 11:28:41.739130496,,52.9558,0.17918899999999996,0.9233374736842105,143.1,124.652,,,,,,,,50.62233333333333,,0.4069,1.0,1994Q2
FI,1994-05,1994-05-15 07:18:15.652173952,,,0.179028,0.9100358,,,,,,,,,,,,0.2948,1.0,1994Q2
FI,1994-06,1994-06-15 16:21:49.090909056,,,1.268255,0.9114139090909091,,,,,,,,,,,,0.2749,0.0,1994Q2
FI,1994-07,1994-07-14 11:28:41.739130496,,51.9496,1.5400409999999998,0.8764381739130435,140.0,124.128,,,,,,,,51.51266666666667,,0.328,0.0,1994Q3
FI,1994-08,1994-08-15 15:39:07.826086912,,,1.91566,0.8642882173913043,,,,,,,,,,,,0.3496,0.0,1994Q3
FI,1994-09,1994-09-16 01:05:27.272727296,,,1.912218,0.8357297272727273,,,,,,,,,,,,0.3359,0.0,1994Q3
FI,1994-10,1994-10-14 08:00:00.000000000,,51.2828,1.819114,0.7865591904761905,136.8,124.116,,,,,,,,51.001,,0.373,0.0,1994Q4
FI,1994-11,1994-11-15 07:38:10.909090944,,,1.732546,0.7940038181818182,,,,,,,,,,,,0.2672,0.0,1994Q4
FI,1994-12,1994-12-16 01:05:27.272727296,,,1.64271,0.815078238095238,,,,,,,,,,,,0.3123,0.0,1994Q4
FI,1995-01,1995-01-14 03:50:24.000000000,,50.842000000000006,2.046332,0.7967307272727272,132.3,123.045,,,,,,,,51.99100000000001,,0.2897,0.0,1995Q1
FI,1995-02,1995-02-14 07:12:00.000000000,,,1.872035,0.7807362999999999,,,,,,,,,,,,0.301,0.0,1995Q1
FI,1995-03,1995-03-16 08:20:52.173913088,,,1.689492,0.7369962173913044,,,,,,,,,,,,0.3998,0.0,1995Q1
FI,1995-04,1995-04-13 14:36:31.304347776,,50.1617,1.507602,0.7186796666666667,127.7,122.004,,,,,,,,51.788999999999994,,0.282,0.0,1995Q2
FI,1995-05,1995-05-15 15:39:07.826086912,,,1.621139,0.7263152857142857,,,,,,,,,,,,0.173,0.0,1995Q2
FI,1995-06,1995-06-16 01:05:27.272727296,,,1.012018,0.722761619047619,,,,,,,,,,,,0.2351,0.0,1995Q2
FI,1995-07,1995-07-14 08:00:00.000000000,,49.14419999999999,0.9226490000000002,0.7141095238095237,123.90000000000002,120.709,,,,,,,,51.461666666666666,,0.2942,0.0,1995Q3
FI,1995-08,1995-08-16 00:00:00.000000000,,,0.428914,0.7236105217391305,,,,,,,,,,,,0.2269,0.0,1995Q3
FI,1995-09,1995-09-15 18:17:08.571428608,,,0.251857,0.735373619047619,,,,,,,,,,,,0.2524,0.0,1995Q3
FI,1995-10,1995-10-14 03:50:24.000000000,,49.0249,0.163563,0.7176421363636364,118.40000000000002,116.724,,,,,,,,49.431333333333335,,0.205,0.0,1995Q4
FI,1995-11,1995-11-15 16:21:49.090909056,,,0.126151,0.7132934545454546,,,,,,,,,,,,0.1504,0.0,1995Q4
FI,1995-12,1995-12-15 18:17:08.571428608,,,0.113636,0.7288554736842106,,,,,,,,,,,,0.204,0.0,1995Q4
FI,1996-01,1996-01-14 11:31:12.000000000,,49.690599999999996,0.302686,0.7472898181818182,117.0,116.611,,,,,,,,48.172666666666665,,0.246,0.0,1996Q1
FI,1996-02,1996-02-15 09:08:34.285714304,,,0.503461,0.7655393333333335,,,,,,,,,,,,0.3141,0.0,1996Q1
FI,1996-03,1996-03-15 18:17:08.571428608,,,0.604154,0.7742249047619048,,,,,,,,,,,,0.2733,0.0,1996Q1
FI,1996-04,1996-04-13 19:00:00.000000000,,51.208400000000005,0.704846,0.7947043636363635,116.8,117.00100000000002,,,,,,,,48.159333333333336,,0.2784,0.0,1996Q2
FI,1996-05,1996-05-16 08:20:52.173913088,,,0.803919,0.80023705,,,,,,,,,,,,0.2408,0.0,1996Q2
FI,1996-06,1996-06-14 19:25:42.857142912,,,0.400751,0.7853067,,,,,,,,,,,,0.218,0.0,1996Q2
FI,1996-07,1996-07-14 11:31:12.000000000,,52.901199999999996,0.500939,0.7722683600000001,115.90000000000002,116.867,,,,,,,,48.43,,0.18299999999999997,0.0,1996Q3
FI,1996-08,1996-08-16 01:05:27.272727296,,,0.502449,0.7532939523809523,,,,,,,,,,,,0.145,0.0,1996Q3
FI,1996-09,1996-09-14 14:10:54.545454592,,,0.602939,0.763353,,,,,,,,,,,,0.1376,0.0,1996Q3
FI,1996-10,1996-10-14 19:12:00.000000000,,54.98080000000001,0.803919,0.76863416,115.2,117.65000000000002,,,,,,,,47.922333333333334,,0.1153,0.0,1996Q4
FI,1996-11,1996-11-15 18:17:08.571428608,,,0.80635,0.7655510952380953,,,,,,,,,,,,0.1397,0.0,1996Q4
FI,1996-12,1996-12-15 07:18:15.652173952,,,0.908059,0.7798398,,,,,,,,,,,,0.0848,0.0,1996Q4
