const,fx,bankCreditPnfs_yoy_L2
0.0,-0.0036784378706579447,0.005689221427946905
0.0,-0.0030166432940495723,-0.0016835788028220122
0.0,-0.0030837560586951442,0.008464396908766502
0.0,0.011249360827969212,0.010644950710920966
0.0,0.012264034290983545,0.01419951514699278
0.0,0.005102949875581544,0.016361755813559285
0.0,0.004594309592703212,0.019088231134428497
0.0,-0.0029622886518700397,0.005515934282138915
0.0,-0.006324576810493454,0.008111554013903515
0.0,-0.0028280651785826194,0.0066003682034534
0.0,-0.003966023327702715,0.011001998796818952
0.0,0.0007530681314710818,0.006611224738553574
0.0,-0.01066273309637836,0.013106975139689893
0.0,0.0263791229184244,-0.001755891840566619
0.0,-0.0025773567605574497,0.007336321191014576
0.0,-0.019892576890852068,0.004301000815939915
0.0,-0.017769385761366722,0.005593070270788303
0.0,-0.013767812623045756,0.0024692638761916897
0.0,-0.023217439914860735,0.0026549708694801667
0.0,-0.011687644838566484,0.005795373096589174
0.0,-0.009491763575570076,-0.005742620631717727
0.0,-0.010061385948829412,-0.008526061145912535
0.0,-0.028108696293784305,-0.0057904728421999604
0.0,-0.03624489388756046,-0.002638672195807885
0.0,-0.025712285767476716,-0.0063059376703859015
0.0,-0.02964687168592718,-0.019609245389092395
0.0,-0.035397642512361924,-0.008653776861556252
0.0,-0.015725938059622423,-0.021583142972485803
0.0,-0.02889865115375869,-0.005106691487544595
0.0,-0.01572755654444336,-0.014346703149240057
0.0,-0.015044248229951335,0.0037328002641334023
0.0,-0.005151569398622087,-0.0060741235867863
0.0,-0.008900273772433138,0.0021998483569950623
0.0,-0.0048182507973979225,0.006846395591292093
0.0,0.0009881292861064139,0.0023570352951173845
0.0,0.02210357730511532,0.002757063499320793
0.0,0.005476755470463104,-0.00804067790055342
0.0,0.014156889914356725,0.006500666870670102
0.0,0.0006272152228484629,0.010582464173003245
0.0,0.0054181988053642275,-0.0015853031082224333
0.0,0.008673718393984018,-0.004906971028322005
0.0,-0.003608111731482495,0.004031755808609887
0.0,-0.0071804119986700245,0.013815423623182142
0.0,-0.005398314648700762,0.010797722798251926
0.0,0.0009839646568798343,0.0027420259726022777
0.0,0.0008335853515745839,0.013974944434685312
0.0,-0.002699209393667843,0.01252573912146545
0.0,0.0033680680974794088,0.017483810220328452
0.0,0.002285893928656151,0.01689292835873857
0.0,0.0042164743802095474,0.009716874884634307
0.0,0.004986712626177905,0.015835837675949732
0.0,-0.005139415512530832,0.01180417562229195
0.0,-0.013082421929066185,0.011333368896775936
0.0,-0.005680022365304467,0.0006380316164177202
0.0,-0.006916404881940253,-0.0026083252094394995
0.0,-0.010538830424338811,-0.014206995442018524
0.0,-0.014018747354293737,-0.022127597458820675
0.0,-0.018786657507680504,-0.029881356464120472
0.0,-0.021592655963049764,-0.03236162970899386
0.0,-0.033239412649527365,-0.03159142585847803
0.0,-0.043111845762396114,-0.03237825426866039
0.0,-0.046391212239341256,-0.014660628819765407
0.0,-0.05585814335627219,-0.01728500945688211
0.0,-0.03617232077795052,-0.008310389725047572
0.0,-0.08596307610810981,-0.0014629493874963374
0.0,-0.09179484934249559,-1.2729031932394718e-05
0.0,-0.08319572983344187,0.0018973356705828336
0.0,-0.027034462110004823,-0.003160785681520792
0.0,-0.019734599600560614,0.004784843874931539
0.0,-0.01025260348638767,0.01230456245062669
0.0,0.0299256114677155,-0.004586360696685006
0.0,-0.018657938711403404,0.012200152342156798
0.0,0.0073544325813418255,0.00876571156355567
0.0,0.010211698088132834,0.021648045131460094
0.0,0.005010254182961944,0.029498054108335055
0.0,0.01180144484520497,0.018954982439372544
0.0,0.01376588797329532,0.021990054772140867
0.0,0.03062076792708467,0.013172853679006948
0.0,0.03341348819780251,-0.004616217199854873
0.0,-0.0007210931436929969,0.010604555223781063
0.0,-0.014746168203109845,0.016611798834765067
0.0,-0.009356639452671517,0.008706304853403709
0.0,-0.01336762626642667,-0.015391896069013455
0.0,-0.01812864626850569,-0.01808404839139257
0.0,-0.02104371876734149,-0.006043001022298995
0.0,-0.028944181060323898,-0.002744431595347123
0.0,-0.026051210362584242,-0.0139207050452751
0.0,-0.02827787603422621,-0.01150562296723365
0.0,-0.03725915900515247,-0.01094877655750679
0.0,-0.0400932616524733,-0.010279364145662839
0.0,-0.03492712826366187,-0.02394566286726331
0.0,-0.02471519385051579,-0.023510051321445645
0.0,-0.029541887539417076,-0.03271063813381261
0.0,-0.036022716933784976,-0.031492493726182146
0.0,-0.03806436552225932,-0.03167477162358409
0.0,-0.03168100580260216,-0.03291362624355315
