const,fx,policyRate
0.0,0.000938044564209315,0.012737043778758044
0.0,0.0019448506116991307,0.01361123773126821
0.0,-0.0007941332090926696,0.011729621552060006
0.0,-0.004937102139178747,0.008792957148812832
0.0,-0.005808366231794299,0.012295737908095088
0.0,-0.007924901061185386,0.01992943940415264
0.0,-0.008812243561902381,0.021501048571536358
0.0,-0.01109751714196341,0.024763288818263944
0.0,-0.0022420689857878457,0.01935645732875514
0.0,-0.009608300958590896,0.014569822634891618
0.0,-0.023256496529551817,-0.012468515127481039
0.0,-0.025725841289379655,-0.002645287034319987
0.0,-0.01802882282537108,-0.013125672164995035
0.0,-0.022108529928097632,-0.004575365062268484
0.0,-0.015217784759133452,-0.01146596023123259
0.0,-0.010311932693472947,-0.015448778963559728
0.0,-0.005968974615854831,-0.013991987041177871
0.0,-0.020330753148836592,-0.01686800850819617
0.0,-0.02145876615133839,-0.007077528839027706
0.0,-0.023836695301230323,-0.017516049689135938
0.0,-0.029270737755894453,-0.021723390567805163
0.0,-0.03118275223664271,-0.020028409420390178
0.0,-0.018847519970146043,-0.015738741686886694
0.0,-0.0221693857942351,-0.019706842529464405
0.0,-0.017666034035687353,-0.019952294288012106
0.0,-0.01415915267923931,-0.017736458977793395
0.0,-0.014145917501747875,-0.01409519415528479
0.0,-0.00831104436770429,-0.005875533955995127
0.0,-0.005853434543724037,0.005542406220024671
0.0,-0.0012661521613438098,0.006588257170977758
0.0,0.015733061845731144,0.007837459830569589
0.0,-0.002394681202315738,0.011660869545283122
0.0,0.007015050050897321,0.006224354958736677
0.0,6.428970039126793e-05,0.0072387653092427055
0.0,-0.0021412412570839022,0.00942734626671788
0.0,-0.0013740282025828676,0.00186374987888344
0.0,-0.0023137109801272746,0.0016091493230945611
0.0,-0.004649612188436284,0.0038603338647368868
0.0,-0.002936867063925597,-0.0008841112597738416
0.0,-0.007586896500693829,-0.0025203651563389237
0.0,-0.0014008428535060731,0.001778464529806676
0.0,-0.011159490894089677,0.027615795903723518
0.0,-0.006529358015559274,0.02620337969185971
0.0,-0.009761536069626089,0.028972074412593248
0.0,-0.009435106423843148,0.025979694766810276
0.0,-0.010356784523816907,0.027077672866784037
0.0,-0.015950385329835705,0.02991484033946943
0.0,-0.01986511200192043,0.027581600344887488
0.0,-0.014798700401163961,0.025894555410797764
0.0,-0.01955375300557444,0.02004420801520821
0.0,-0.010950730195623712,0.002827968538590928
0.0,-0.01816453121403137,-0.012748730443001422
0.0,-0.027776077402189993,-0.025093934254843114
0.0,-0.029431566216667825,-0.024548512107031864
0.0,-0.034911912520436135,-0.017880799136596952
0.0,-0.04178640373754174,-0.010380641252824773
0.0,-0.04749241743621744,-0.021880594220816244
0.0,-0.040995740338957164,-0.03224248798474332
0.0,-0.05521032986505952,-0.025069715125307913
0.0,-0.07116495609878856,-0.02054018889157832
0.0,-0.07163884716859865,-0.02064629782176818
0.0,-0.0689181104783138,0.002022415487946929
0.0,-0.033124969928233085,-0.01607129172879988
0.0,-0.027530600103773707,0.020532338446740697
0.0,-0.01239060845976552,0.03891333013606552
0.0,-0.012313575626639862,0.04340778063627306
0.0,-0.043563998372475696,0.04147988671544155
0.0,-0.0008581153144523559,0.046477386990752004
0.0,-0.00861830788198794,0.04080241289162127
0.0,-0.0046590120345140216,0.04708615037748048
0.0,-0.0008350824427401761,0.05336345411903972
0.0,-0.0021641196540947345,0.051111524663727675
0.0,-0.006000460551990283,0.04779518222828993
0.0,-0.0005160691264872543,0.05094197413612016
0.0,-0.009779269223908291,0.04677619090020803
0.0,-0.019429719799579383,0.03658020814254608
0.0,-0.022981791267707025,0.027943829610673925
0.0,-0.019915243145752874,-0.010816318511279965
0.0,-0.01821865678041481,-0.018786154876618
0.0,-0.01969323408954817,-0.018909927567484674
0.0,-0.019193742993992048,-0.025010135329707518
0.0,-0.020029714357504183,-0.02812718063286215
0.0,-0.02061768004457656,-0.029545281612456474
0.0,-0.020052120081610374,-0.03241604157542264
0.0,-0.020419263789530805,-0.033703947867502304
0.0,-0.0196105491857655,-0.04233629580460131
0.0,-0.019521641151587485,-0.05107825383877949
0.0,-0.020626503084319608,-0.052341975239380785
0.0,-0.023828567665656056,-0.0512441939913777
0.0,-0.024248445274227003,-0.05035179971614011
0.0,-0.020918664526844766,-0.05108331379685561
