const,fx,bankCreditPnfs_yoy_L2
0.0,0.013857934012066834,0.006598843043902889
0.0,0.0003148100458020053,0.010741921000208094
0.0,0.00486740075668422,-0.0013564992716055713
0.0,0.008214580840085545,-0.004458314979056013
0.0,-0.0037762883407776826,0.004102360041724751
0.0,-0.007226411190767976,0.01353794612990896
0.0,-0.005181947110359033,0.010540094750940626
0.0,0.000392031641331414,0.002919710246660543
0.0,0.0007646989935165038,0.013959585215216066
0.0,-0.0029892208112687513,0.012918830089220137
0.0,0.0033392069213368813,0.017428550308050034
0.0,0.002410663804093929,0.01706705684257031
0.0,0.003882046989419905,0.00964434556370179
0.0,0.004956880871413887,0.015921195059490856
0.0,-0.00523314586143897,0.011639948385691242
0.0,-0.012903790316649975,0.011384204797668645
0.0,-0.005727654727324989,0.0006338582270473125
0.0,-0.006859438806677645,-0.0026119931827088294
0.0,-0.010545727197259111,-0.013893655828414921
0.0,-0.014038509851015988,-0.021921969036866357
0.0,-0.01852926189583741,-0.029873630555375712
0.0,-0.021364344344237906,-0.03195075523064588
0.0,-0.03329176841209119,-0.03145410785720742
0.0,-0.0429141199586411,-0.03204593454298447
0.0,-0.0464962308453687,-0.014823911431158195
0.0,-0.055384371507043395,-0.01699065068305572
0.0,-0.035903586335552976,-0.008224791039301635
0.0,-0.08624988250319802,-0.0013164694671650068
0.0,-0.09213261877455807,0.00026267026325513146
0.0,-0.08323538324608308,0.002125810072866443
0.0,-0.02698141511538779,-0.0031880437382460513
0.0,-0.019477118708582566,0.004870964879628446
0.0,-0.009862204021155776,0.012147520644448377
0.0,0.0301507300600133,-0.004727510621323745
0.0,-0.01836982632376021,0.011976145708231342
0.0,0.0075743444468753295,0.008506553228307893
0.0,0.010121404449128022,0.021543095611577884
0.0,0.005298727427307312,0.029336377106192232
0.0,0.01207739147648681,0.018856239863107475
0.0,0.013947460838862754,0.021946211494596354
0.0,0.030609544416638528,0.01319502224545431
0.0,0.033874266605835146,-0.004458897521744803
0.0,-0.0004689797574792465,0.010560289391778497
0.0,-0.014645980753139156,0.016595696367166967
0.0,-0.009225164334657166,0.008746095586702722
0.0,-0.013145003057852591,-0.014942762945138384
0.0,-0.017969582366858958,-0.018140436372013936
0.0,-0.020933496882807958,-0.006057645745477203
0.0,-0.02886802782264567,-0.002739659689032123
0.0,-0.02589019310014919,-0.013769571662742237
0.0,-0.028176355489758862,-0.011653258650003408
0.0,-0.03693403665054575,-0.011162240882586048
0.0,-0.039716443635643375,-0.010398986662694369
0.0,-0.03472885151488299,-0.023730273469063833
0.0,-0.024686758441348503,-0.023379151479875872
0.0,-0.029555046587774997,-0.03215426277973165
0.0,-0.035933275506668,-0.031489358035414625
0.0,-0.0379041231526935,-0.03179328306192474
0.0,-0.03153967901951546,-0.03309179993306316
