const,fx,bankCreditPnfs_yoy_L2
0.0,-0.0011466089988079924,0.001999270517292587
0.0,-0.001050606852830666,0.002427036641438793
0.0,-0.0009455318126835496,0.0029492141828412347
0.0,-0.001101136758064724,0.004291114706750592
0.0,-0.0011770030160993038,0.002669414804376153
0.0,-0.0011325368592959462,0.0015696141377829044
0.0,-0.0011865614927709855,0.0027891111082150844
0.0,-0.001298722713784423,0.001356672328593963
0.0,-0.0013243323014427825,0.001333168658238979
0.0,-0.0013291883501071865,0.0012346041719783379
0.0,-0.001195273590278535,0.0006970020642350921
0.0,-0.0009464809188244273,0.001118442921615049
0.0,-0.00046557557074727087,0.0031852239669440258
0.0,-0.0003739752912882532,0.004341583712540246
0.0,-0.00040733205814829504,0.006109509128979688
0.0,-0.0003359357814380968,0.0053602375501770405
