const,fx,policyRate
0.0,-0.004734244238061364,0.03730531769047957
0.0,-0.001550283710239455,0.04436439936980605
0.0,0.0018949688388966025,0.051020377452950925
0.0,0.0007185363504686393,0.04861584298312664
0.0,-0.0026019088973407633,0.044783605936390816
0.0,0.003430938932287972,0.04738193588535069
0.0,-0.00608590190007817,0.043469794902193826
0.0,-0.016127176680020058,0.033664639471971895
0.0,-0.019667242580617313,0.025016254286456388
0.0,-0.013884747076081111,-0.01645984195434721
0.0,-0.014371245880611241,-0.022246587752306368
0.0,-0.015555253837956116,-0.022660931404680014
0.0,-0.015038842682552058,-0.028778058219177182
0.0,-0.01566877734963782,-0.032101144015032335
0.0,-0.017185494797595312,-0.032590492594172245
0.0,-0.016851392681419382,-0.035229793204634915
0.0,-0.017271049514238256,-0.036465187706926375
0.0,-0.0150136691777152,-0.04654620144981891
0.0,-0.014850939291354734,-0.055361980523739474
0.0,-0.015043295529612805,-0.057538208166952244
0.0,-0.01848486697068438,-0.056200922061689196
0.0,-0.0193054320855299,-0.05490783971414203
0.0,-0.015660187230678274,-0.055954817385354544
